,equal_weight,multifactor_topk,sepa_stock_magician_topk,vcp_topk,fixed_multistrategy_fusion,llm_strategy_agent_mock
2021-01-29,0.00687283948387174,0.004455565190690338,0.008108400823673296,0.008230116671500124,0.004455565190690338,0.0037807428295686916
2021-02-26,-4.073368612345085e-05,-0.013059957248893804,-0.028397401549345423,-0.011314912618817617,-0.013059957248893804,-0.0202843445653927
2021-03-31,-0.06709749780524776,-0.08990277141071344,-0.07221889184893443,-0.08040645447912274,-0.08990277141071344,-0.09005277141071345
2021-04-30,-0.01765041501278697,-0.014819532940689648,-0.01924855919836733,-0.009954286412968385,-0.014819532940689648,-0.014819532940689648
2021-05-31,0.009252727582781395,0.002413334701918487,0.0024997430019751375,-0.006701157210663342,0.002413334701918487,-0.006404754436944002
2021-06-30,-0.07921643473070872,-0.08316862793240228,-0.07521666287678402,-0.07592955066044164,-0.08316862793240228,-0.0761213496321884
2021-07-30,-0.061566791998878045,-0.047279895722661364,-0.050697891293991694,-0.06939561139415616,-0.047279895722661364,-0.0566310020079017
2021-08-31,0.03465458945400912,0.03189055676925264,0.04692237125923998,0.047450047170321634,0.03189055676925264,0.036397113141217005
2021-09-30,-0.038265140036571554,-0.07114193764252666,-0.08247107134403622,-0.056423239705811305,-0.07114193764252666,-0.06917770657550772
2021-10-29,-0.035606600364587626,-0.04128554670585879,-0.025464069556667433,-0.03750364615470986,-0.04128554670585879,-0.03882011246739577
2021-11-30,0.09876910723690391,0.10994505592254172,0.11753753588295711,0.1091256780254032,0.10994505592254172,0.11009505592254172
2021-12-31,0.09471160998572281,0.10802262350169513,0.09825007979934092,0.09348640262097756,0.10802262350169513,0.10409887625822048
2022-01-31,0.01625899104099604,0.001798449176040258,-0.004177546334703472,0.008108056294901751,0.001798449176040258,0.0016671956431056028
2022-02-28,0.0192851853705458,0.0033360475284211007,0.02395807401793877,0.007514453500317882,0.0033360475284211007,0.0024254372544814016
2022-03-31,0.07685178256924097,0.04315717603091246,0.06466056407452893,0.062491852811641116,0.04315717603091246,0.044197062738702234
2022-04-29,-0.006981252352487144,-0.03218206754333611,-0.007742026192797777,-0.021010765740099517,-0.03218206754333611,-0.030715234882381745
2022-05-31,-0.039313416348700114,-0.04119236481987347,-0.056069483800685244,-0.04387509103114951,-0.04119236481987347,-0.04012274228779315
2022-06-30,0.013512307514297772,-0.0012729939394142448,-0.0003944314115979209,-0.00693592312145274,-0.0012729939394142448,0.0003416908750904185
2022-07-29,0.03871293006188847,0.024888186726206254,0.025714757747720286,0.029321851721221977,0.024888186726206254,0.022350080106402766
2022-08-31,0.04804615310977267,0.03142416741257049,0.03956886015050905,0.02456776558728693,0.03142416741257049,0.03241644059622039
2022-09-30,0.022839305986624536,0.03169841849756872,0.02583981895196646,0.03351310189068388,0.03169841849756872,0.02288612679050018
2022-10-31,0.012901568767295979,0.002626996186368104,-0.006408677823682621,-0.01063542364380988,0.002626996186368104,0.002326996186368104
2022-11-30,0.023436289981805913,0.028204333215503204,0.031205092313081825,0.026193294284232185,0.028204333215503204,0.03499002399615669
2022-12-30,-0.04390693650271793,-0.03512358952071557,-0.04662748552775549,-0.040689371909142055,-0.03512358952071557,-0.029377491502235207
2023-01-31,0.031717048379407364,0.04127762662395485,0.04753687537693619,0.04298810806401873,0.04127762662395485,0.04142762662395485
2023-02-28,0.011769200463632279,0.01645419837704469,0.001759267723877285,0.011396458888608432,0.01645419837704469,0.02360325942937551
2023-03-31,0.049140513766174676,0.050253465502114444,0.04288380384111034,0.028094222251317243,0.050253465502114444,0.04039689526054839
2023-04-28,0.024421457103538602,0.01418286166789507,0.02361656222065588,0.01112175742697183,0.01418286166789507,0.005171048493779275
2023-05-31,0.012172681114351214,0.004849958780764909,0.015407090404408914,-0.0046378323415329145,0.004849958780764909,-0.0036776744538955445
2023-06-30,0.03738937571566914,-0.00010464029202544725,0.03449750452721758,0.006031209016181489,-0.00010464029202544725,0.0013052527831400166
2023-07-31,-0.01221784286758254,0.003965890053041257,0.02078966775325929,0.02083580059323912,0.003965890053041257,0.0035371161198594595
2023-08-31,0.042484531415707405,0.05202367857854464,0.031368660782632764,0.05261905952742676,0.05202367857854464,0.04844080751516657
2023-09-29,0.09101295414567279,0.10563436055668188,0.09864573752396338,0.09022654746093951,0.10563436055668188,0.10315271777687264
2023-10-31,-0.12003395524849292,-0.11861233971738969,-0.12863553155372484,-0.11000176936292048,-0.11861233971738969,-0.11999758218336672
2023-11-30,-0.07931988872406281,-0.0788430794154565,-0.07470040819562555,-0.07885940538995272,-0.0788430794154565,-0.07726781000609802
2023-12-29,0.02492221532935468,0.021979320110145403,0.02806142521604318,0.03704905635528168,0.021979320110145403,0.02250901134572348
2024-01-31,0.13496075530229867,0.14070300457510768,0.1227125820869512,0.13903796471539065,0.14070300457510768,0.14046440298211052
2024-02-29,-0.03091244390816883,-0.04481694488341136,-0.028908326260688108,-0.03583758262528017,-0.04481694488341136,-0.04248141771550132
2024-03-29,0.07107141399935935,0.060535344066175834,0.08029143378007894,0.06197522115922301,0.060535344066175834,0.060539550169303846
2024-04-30,0.07730269804264744,0.09273383791001114,0.09330621980152867,0.08177706250402704,0.09273383791001114,0.10372262719714954
2024-05-31,-0.07084684130124863,-0.050305644840764045,-0.08193191963691009,-0.0579456423927339,-0.050305644840764045,-0.06520299064415175
2024-06-28,0.03751146396327276,0.05549231530326578,0.0655888918419849,0.06547840689738618,0.05549231530326578,0.060663395086942684
2024-07-31,-0.03201717067924814,-0.025606254884100597,-0.028248528937000306,-0.016355289487623745,-0.025606254884100597,-0.024669184811062797
2024-08-30,0.10409753763141882,0.0943424868122033,0.08455874412030638,0.09518425128047765,0.0943424868122033,0.10025417189540724
2024-09-30,-0.03537478341116973,-0.046890443698478,-0.04612913590638561,-0.06037194749430152,-0.046890443698478,-0.05269299517399978
2024-10-31,-0.003151878175005063,-0.024370562156922418,-0.013429306563116465,-0.013354068551557638,-0.024370562156922418,-0.016012030005116393
2024-11-29,0.02772449103511221,0.005800382480790137,0.007661618188028643,0.013985672025880976,0.005800382480790137,0.0008600355861531146
2024-12-31,0.009990081236929571,-0.004070431217914054,0.010544076660399172,-0.004000674214055137,-0.004070431217914054,-0.004220431217914053
2025-01-31,-0.01294024181873521,-0.02229623567312093,-0.010710028167836642,-0.017786477470234898,-0.02229623567312093,-0.025109604241861302
2025-02-28,-0.027216452381363276,-0.031276514540890685,-0.027308084238985463,-0.031032726655162334,-0.031276514540890685,-0.02877690407733882
2025-03-31,0.03542612692862712,0.036939188401484586,0.04120875246157742,0.038216263554715406,0.036939188401484586,0.04109466482311353
2025-04-30,0.03663592315163422,0.04886251714873541,0.03256450566444086,0.02456335397391419,0.04886251714873541,0.0420979840698225
2025-05-30,0.019362075935962286,0.0154834198780365,0.001046907513136954,0.0035056551438295523,0.0154834198780365,0.004483745886168835
2025-06-30,-0.045058186160220726,-0.04000004654106724,-0.04349406602362707,-0.05434344406307004,-0.04000004654106724,-0.048292744975551166
2025-07-31,-0.0034720860488176575,-0.021773096504100063,-0.01719384892949309,-0.020973579748125568,-0.021773096504100063,-0.019195431289249602
2025-08-29,0.04220162352210832,0.055652748116726054,0.058309151947100964,0.053388483868258715,0.055652748116726054,0.053507783495927115
2025-09-30,0.004080353437054152,0.008505862593623905,0.009468730048328258,0.0014320366394047451,0.008505862593623905,0.008805051017515744
2025-10-31,0.0052300235909616966,-0.005704231359962239,0.003560750552041405,-0.005247652983503135,-0.005704231359962239,-0.000978473854940235
2025-11-28,-0.05429488619333067,-0.06614416031920033,-0.04944957370839337,-0.0725901555769939,-0.06614416031920033,-0.06889736472093765
2025-12-31,0.04613695735695811,0.06015596509687646,0.04405286656476528,0.047525122205472,0.06015596509687646,0.050369053196320304
