,equal_weight,multifactor_topk,sepa_stock_magician_topk,vcp_topk,fixed_multistrategy_fusion,llm_strategy_agent_mock
2020-03-31,0.00316644859434545,-0.002897915840371144,-0.012333219028523449,0.011704306428314873,-0.002897915840371144,0.007335504523412719
2020-04-30,-0.057944887140158774,-0.07050657522217409,-0.06382931289445988,-0.055088671246458214,-0.07050657522217409,-0.06852887134417938
2020-05-29,0.09864381900864849,0.11167188656605029,0.10080417372083081,0.09437658649438757,0.11167188656605029,0.09984822817153445
2020-06-30,-0.0632216476258104,-0.05390998357734488,-0.060340710711111585,-0.06556790864083163,-0.05390998357734488,-0.053320555521717335
2020-07-31,0.022551192779378226,0.014593772324912631,0.007180914355293529,0.008035915935054663,0.014593772324912631,0.011846390196460584
2020-08-31,0.01023074654852607,0.0030623276666707304,0.02165839040987396,-6.461574142141739e-05,0.0030623276666707304,0.004895284358560811
2020-09-30,-0.048179588291802244,-0.04967063999352886,-0.03104641316964243,-0.05855284397497333,-0.04967063999352886,-0.05612712746572079
2020-10-30,0.05745748412785434,0.04246224444588632,0.040882059507079245,0.042326487758451485,0.04246224444588632,0.04161132768709383
2020-11-30,-0.0938608393845558,-0.08736023182288079,-0.08439470715780197,-0.09635088277122153,-0.08736023182288079,-0.08932753854023515
2020-12-31,0.012257308802174238,0.02167822191905737,0.023018605039215146,0.011801190008830039,0.02167822191905737,0.0193659912349473
2021-01-29,0.006872839483872184,0.004455565190689894,0.008108400823672408,0.008230116671499902,0.004455565190689894,0.0037807428295689137
2021-02-26,-4.0733686123117785e-05,-0.013059957248893804,-0.02839740154934531,-0.011314912618817839,-0.013059957248893804,-0.0202843445653927
2021-03-31,-0.06709749780524799,-0.08990277141071344,-0.07221889184893476,-0.08040645447912263,-0.08990277141071344,-0.09005277141071345
2021-04-30,-0.017650415012786858,-0.014819532940689314,-0.019248559198366887,-0.009954286412968163,-0.014819532940689314,-0.014819532940689314
2021-05-31,0.009252727582781173,0.002413334701918709,0.0024997430019751375,-0.006701157210663564,0.002413334701918709,-0.006404754436944335
2021-06-30,-0.07921643473070838,-0.08316862793240183,-0.07521666287678369,-0.07592955066044187,-0.08316862793240183,-0.07612134963218807
2021-07-30,-0.06156679199887827,-0.04727989572266114,-0.05069789129399158,-0.06939561139415616,-0.04727989572266114,-0.056631002007901256
2021-08-31,0.0346545894540089,0.03189055676925242,0.046922371259240425,0.047450047170321856,0.03189055676925242,0.036397113141217005
2021-09-30,-0.038265140036571776,-0.07114193764252666,-0.08247107134403567,-0.05642323970581097,-0.07114193764252666,-0.0691777065755075
2021-10-29,-0.035606600364587626,-0.041285546705858676,-0.025464069556667433,-0.03750364615470986,-0.041285546705858676,-0.038820112467395994
2021-11-30,0.09876910723690391,0.1099450559225415,0.11753753588295689,0.1091256780254032,0.1099450559225415,0.1100950559225415
2021-12-31,0.09471160998572192,0.10802262350169513,0.0982500797993407,0.09348640262097778,0.10802262350169513,0.10409887625822004
2022-01-31,0.01625899104099604,0.001798449176039814,-0.004177546334703694,0.00810805629490153,0.001798449176039814,0.0016671956431056028
2022-02-28,0.019285185370546243,0.0033360475284208786,0.02395807401793855,0.007514453500317438,0.0033360475284208786,0.0024254372544816236
2022-03-31,0.07685178256924097,0.0431571760309129,0.06466056407452893,0.06249185281164134,0.0431571760309129,0.04419706273870201
2022-04-29,-0.006981252352486811,-0.03218206754333655,-0.007742026192798221,-0.021010765740099406,-0.03218206754333655,-0.030715234882381523
2022-05-31,-0.039313416348700114,-0.04119236481987314,-0.056069483800685355,-0.04387509103114929,-0.04119236481987314,-0.04012274228779304
2022-06-30,0.013512307514297994,-0.0012729939394142448,-0.0003944314115974768,-0.006935923121452629,-0.0012729939394142448,0.0003416908750904185
2022-07-29,0.03871293006188825,0.024888186726206032,0.02571475774772073,0.0293218517212222,0.024888186726206032,0.022350080106402766
2022-08-31,0.04804615310977289,0.03142416741257071,0.03956886015050905,0.02456776558728715,0.03142416741257071,0.032416440596219946
2022-09-30,0.022839305986624536,0.03169841849756828,0.025839818951966017,0.0335131018906841,0.03169841849756828,0.02288612679050018
2022-10-31,0.012901568767296201,0.002626996186367882,-0.006408677823682732,-0.010635423643810102,0.002626996186367882,0.002326996186367882
2022-11-30,0.023436289981806135,0.028204333215503426,0.031205092313081825,0.026193294284231963,0.028204333215503426,0.034990023996156465
2022-12-30,-0.04390693650271793,-0.03512358952071546,-0.0466274855277556,-0.040689371909142055,-0.03512358952071546,-0.029377491502235873
2023-01-31,0.031717048379407364,0.04127762662395463,0.04753687537693619,0.042988108064018066,0.04127762662395463,0.041427626623954626
2023-02-28,0.011769200463632501,0.016454198377044912,0.001759267723877285,0.01139645888860821,0.016454198377044912,0.023603259429375287
2023-03-31,0.049140513766174454,0.050253465502114444,0.04288380384111012,0.0280942222513168,0.050253465502114444,0.04039689526054817
2023-04-28,0.024421457103538602,0.014182861667895293,0.023616562220655658,0.011121757426972053,0.014182861667895293,0.005171048493779275
2023-05-31,0.012172681114351214,0.004849958780764687,0.015407090404409358,-0.0046378323415329145,0.004849958780764687,-0.0036776744538957666
2023-06-30,0.03738937571566936,-0.00010464029202544725,0.034497504527217136,0.006031209016181489,-0.00010464029202544725,0.0013052527831400166
2023-07-31,-0.012217842867582762,0.003965890053041257,0.02078966775325951,0.02083580059323912,0.003965890053041257,0.0035371161198596815
2023-08-31,0.042484531415707405,0.05202367857854397,0.03136866078263254,0.05261905952742676,0.05202367857854397,0.04844080751516613
2023-09-29,0.09101295414567279,0.10563436055668166,0.09864573752396316,0.09022654746093929,0.10563436055668166,0.10315271777687242
2023-10-31,-0.12003395524849292,-0.11861233971738946,-0.12863553155372473,-0.11000176936292004,-0.11861233971738946,-0.11999758218336605
2023-11-30,-0.07931988872406259,-0.07884307941545639,-0.07470040819562533,-0.07885940538995272,-0.07884307941545639,-0.0772678100060978
2023-12-29,0.02492221532935468,0.021979320110145403,0.02806142521604296,0.03704905635528168,0.021979320110145403,0.022509011345723258
2024-01-31,0.13496075530229867,0.14070300457510745,0.12271258208695097,0.13903796471539065,0.14070300457510745,0.14046440298210985
2024-02-29,-0.030912443908168497,-0.04481694488341114,-0.02890832626068833,-0.035837582625279946,-0.04481694488341114,-0.04248141771550121
2024-03-29,0.07107141399935935,0.060535344066176056,0.08029143378007916,0.06197522115922301,0.060535344066176056,0.060539550169303846
2024-04-30,0.077302698042647,0.09273383791001091,0.09330621980152845,0.08177706250402726,0.09273383791001091,0.10372262719714932
2024-05-31,-0.07084684130124885,-0.05030564484076382,-0.08193191963690975,-0.05794564239273412,-0.05030564484076382,-0.06520299064415142
2024-06-28,0.03751146396327276,0.05549231530326578,0.0655888918419849,0.0654784068973864,0.05549231530326578,0.06066339508694246
2024-07-31,-0.03201717067924825,-0.025606254884100486,-0.028248528937000306,-0.016355289487623634,-0.025606254884100486,-0.024669184811062797
2024-08-30,0.10409753763141838,0.0943424868122033,0.08455874412030594,0.09518425128047765,0.0943424868122033,0.10025417189540657
2024-09-30,-0.03537478341116984,-0.046890443698478,-0.04612913590638572,-0.06037194749430141,-0.046890443698478,-0.05269299517399978
2024-10-31,-0.003151878175005507,-0.024370562156922418,-0.013429306563116687,-0.013354068551557638,-0.024370562156922418,-0.016012030005116615
2024-11-29,0.02772449103511221,0.0058003824807896925,0.007661618188028421,0.013985672025880976,0.0058003824807896925,0.0008600355861531146
2024-12-31,0.009990081236929349,-0.004070431217914054,0.010544076660399172,-0.004000674214054915,-0.004070431217914054,-0.004220431217914053
2025-01-31,-0.012940241818734988,-0.02229623567312093,-0.010710028167836642,-0.017786477470234787,-0.02229623567312093,-0.02510960424186119
2025-02-28,-0.027216452381363387,-0.031276514540890685,-0.027308084238985796,-0.031032726655162334,-0.031276514540890685,-0.028776904077338707
2025-03-31,0.03542612692862668,0.036939188401484364,0.04120875246157698,0.038216263554715406,0.036939188401484364,0.04109466482311353
2025-04-30,0.036635923151634,0.048862517148735185,0.03256450566444108,0.024563353973913744,0.048862517148735185,0.0420979840698225
2025-05-30,0.01936207593596273,0.015483419878036055,0.001046907513136732,0.0035056551438299964,0.015483419878036055,0.004483745886168835
2025-06-30,-0.04505818616022117,-0.040000046541066904,-0.043494066023626626,-0.05434344406306971,-0.040000046541066904,-0.048292744975551055
2025-07-31,-0.0034720860488176575,-0.02177309650409973,-0.017193848929492758,-0.020973579748125568,-0.02177309650409973,-0.01919543128924927
2025-08-29,0.042201623522107656,0.05565274811672583,0.058309151947100964,0.053388483868258715,0.05565274811672583,0.05350778349592734
2025-09-30,0.00408035343705393,0.00850586259362457,0.009468730048328036,0.001432036639404523,0.00850586259362457,0.008805051017515744
2025-10-31,0.005230023590961919,-0.0057042313599626835,0.003560750552040961,-0.005247652983503357,-0.0057042313599626835,-0.0009784738549393469
2025-11-28,-0.05429488619333023,-0.06614416031920022,-0.049449573708392924,-0.07259015557699357,-0.06614416031920022,-0.06889736472093731
2025-12-31,0.04613695735695833,0.06015596509687579,0.04405286656476506,0.047525122205471775,0.06015596509687579,0.05036905319631986
