,equal_weight,multifactor_topk,sepa_stock_magician_topk,vcp_topk,fixed_multistrategy_fusion,llm_strategy_agent_mock
2022-09-30,0.0,0.8666666666666667,1.1333333333333335,1.0,0.8666666666666667,0.8666666666666667
2022-10-31,0.0,0.8,0.9999999999999999,0.9333333333333333,0.8,0.9333333333333333
2022-11-30,0.0,0.8666666666666667,1.1333333333333335,1.0666666666666669,0.8666666666666667,0.9333333333333333
2022-12-30,0.0,0.8,0.7333333333333334,1.0666666666666667,0.8,0.8
2023-01-31,0.0,0.8666666666666667,0.8666666666666667,1.0,0.8666666666666667,0.8
2023-02-28,0.0,0.7333333333333333,0.7333333333333334,0.8,0.7333333333333333,0.7333333333333333
2023-03-31,0.0,0.7333333333333334,0.9333333333333333,1.1333333333333335,0.7333333333333334,0.7333333333333334
2023-04-28,0.0,0.8666666666666667,0.9333333333333333,1.0,0.8666666666666667,0.8
2023-05-31,0.0,0.8,0.8666666666666667,0.8666666666666667,0.8,0.8666666666666667
2023-06-30,0.0,0.6666666666666667,0.8,0.8666666666666667,0.6666666666666667,0.7333333333333334
2023-07-31,0.0,0.9333333333333333,0.9333333333333333,1.2000000000000002,0.9333333333333333,1.1333333333333333
2023-08-31,0.0,0.8,0.5333333333333333,0.8,0.8,0.8
2023-09-29,0.0,0.8,1.1333333333333335,0.8666666666666667,0.8,0.8666666666666667
2023-10-31,0.0,0.8,0.8,0.8666666666666666,0.8,0.7333333333333334
2023-11-30,0.0,0.7333333333333334,1.0666666666666669,0.8666666666666667,0.7333333333333334,0.7333333333333334
2023-12-29,0.0,0.7333333333333334,0.7999999999999999,0.7999999999999999,0.7333333333333334,0.8666666666666667
2024-01-31,0.0,0.8,1.0666666666666667,0.8666666666666667,0.8,0.8
2024-02-29,0.0,0.8666666666666667,1.0666666666666667,1.0,0.8666666666666667,1.0
2024-03-29,0.0,1.1333333333333333,1.0,1.0666666666666667,1.1333333333333333,1.1333333333333333
2024-04-30,0.0,0.8,0.7999999999999999,0.9333333333333333,0.8,0.8666666666666667
2024-05-31,0.0,0.8666666666666667,0.6000000000000001,0.8,0.8666666666666667,0.6666666666666667
2024-06-28,0.0,0.6000000000000001,0.9333333333333333,0.8,0.6000000000000001,0.6666666666666667
2024-07-31,0.0,0.8,0.6666666666666666,0.8,0.8,0.7333333333333334
2024-08-30,0.0,0.7333333333333333,0.9333333333333333,0.6,0.7333333333333333,0.7333333333333333
2024-09-30,0.0,0.6666666666666667,1.0666666666666667,0.8666666666666667,0.6666666666666667,0.6666666666666667
2024-10-31,0.0,0.7333333333333334,0.8666666666666667,0.9333333333333333,0.7333333333333334,0.7999999999999999
2024-11-29,0.0,1.0666666666666667,1.0666666666666667,0.8666666666666667,1.0666666666666667,0.8666666666666667
2024-12-31,0.0,0.8666666666666667,1.2000000000000002,0.8666666666666667,0.8666666666666667,0.9333333333333333
2025-01-31,0.0,1.0666666666666669,1.0,1.0,1.0666666666666669,1.0666666666666669
2025-02-28,0.0,1.0666666666666667,0.9333333333333333,0.9333333333333333,1.0666666666666667,1.0
2025-03-31,0.0,0.8666666666666667,0.8,0.9333333333333333,0.8666666666666667,0.8666666666666667
2025-04-30,0.0,0.6666666666666666,0.6666666666666666,0.8666666666666666,0.6666666666666666,0.7333333333333333
2025-05-30,0.0,0.8,0.9333333333333333,1.1333333333333335,0.8,0.9333333333333333
2025-06-30,0.0,0.8,1.0,1.0,0.8,1.0
2025-07-31,0.0,0.8,1.0666666666666667,1.0666666666666667,0.8,0.8666666666666667
2025-08-29,0.0,0.8666666666666667,0.8666666666666667,0.7333333333333334,0.8666666666666667,0.8666666666666667
2025-09-30,0.0,0.6666666666666667,0.9333333333333333,0.8,0.6666666666666667,0.8
2025-10-31,0.0,0.9333333333333333,0.9333333333333333,0.8,0.9333333333333333,1.0
2025-11-28,0.0,0.8666666666666667,1.1333333333333335,0.9333333333333333,0.8666666666666667,0.8666666666666667
2025-12-31,0.0,1.0,0.8,0.9333333333333333,1.0,1.0666666666666667
